vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,86,86,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,293,0,12.0,293,1,0.0,14.215017,0.0,0.0,0.0,2.621811,0.0,0.0,12.880546,0.0,0.0,0.0,2.388779,0.0,0.520925,0.385462,0.0,,0.013652,0,-1,-1,0,0.03413,0,-1,-1,0,0.037543,0,-1,-1,0,0.040956,0,-1,-1,0
1,86,86,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,293,0,12.0,293,1,0.0,18.901024,0.0,0.0,0.0,2.901222,0.0,0.0,17.798635,0.0,0.0,0.0,2.710594,0.0,0.543905,0.355502,0.0,,0.020478,0,-1,-1,0,0.05802,0,-1,-1,0,0.020478,0,-1,-1,0,0.03413,0,-1,-1,0
1,86,86,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,293,0,12.0,293,1,0.0,47.017065,0.0,0.0,0.0,3.799997,0.0,0.0,44.986348,0.0,0.0,0.0,3.567765,0.0,0.544664,0.339716,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v86_k50.png,0.0,0,-1,-1,0,0.003413,0,-1,-1,0,0.003413,0,-1,-1,0,0.006826,0,-1,-1,0
1,87,87,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,483,0,20.0,483,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.674948,0.0,0.0,0.0,1.519314,0.0,0.442365,0.407009,0.0,,0.144928,0,-1,-1,0,0.200828,0,-1,-1,0,0.215321,0,-1,-1,0,0.198758,0,-1,-1,0
1,87,87,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,483,0,20.0,483,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,9.817805,0.0,0.0,0.0,2.277219,0.0,0.504141,0.363485,0.0,,0.213251,0,-1,-1,0,0.080745,0,-1,-1,0,0.213251,0,-1,-1,0,0.180124,0,-1,-1,0
1,87,87,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,483,0,20.0,483,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,14.6294,0.0,0.0,0.0,2.673655,0.0,0.498795,0.35037,0.0,,0.004141,0,-1,-1,0,0.084886,0,-1,-1,0,0.045549,0,-1,-1,0,0.060041,0,-1,-1,0
1,87,87,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,483,0,20.0,483,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,19.79089,0.0,0.0,0.0,2.981021,0.0,0.515702,0.327204,0.0,,0.006211,0,-1,-1,0,0.047619,0,-1,-1,0,0.006211,0,-1,-1,0,0.045549,0,-1,-1,0
1,87,87,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,483,0,20.0,483,1,0.0,50.0,0.0,0.0,0.0,3.912023,0.0,0.0,49.521739,0.0,0.0,0.0,3.898251,0.0,0.501606,0.339908,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v87_k50.png,0.00207,0,-1,-1,0,0.062112,0,-1,-1,0,0.00207,0,-1,-1,0,0.055901,0,-1,-1,0
1,88,88,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,871,0,30.0,871,1,0.0,4.949483,0.0,0.0,0.0,1.596535,0.0,0.0,4.52698,0.0,0.0,0.0,1.427105,0.0,0.469757,0.30907,0.0,,0.306544,0,-1,-1,0,0.258324,0,-1,-1,0,0.306544,0,-1,-1,0,0.134328,0,-1,-1,0
1,88,88,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,871,0,30.0,871,1,0.0,9.823192,0.0,0.0,0.0,2.272175,0.0,0.0,8.936854,0.0,0.0,0.0,2.045292,0.0,0.468912,0.273625,0.0,,0.239954,0,-1,-1,0,0.129736,0,-1,-1,0,0.239954,0,-1,-1,0,0.098737,0,-1,-1,0
1,88,88,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,871,0,30.0,871,1,0.0,14.6969,0.0,0.0,0.0,2.667398,0.0,0.0,13.304248,0.0,0.0,0.0,2.400986,0.0,0.47141,0.255471,0.0,,0.176808,0,-1,-1,0,0.10333,0,-1,-1,0,0.176808,0,-1,-1,0,0.089552,0,-1,-1,0
1,88,88,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,871,0,30.0,871,1,0.0,19.570608,0.0,0.0,0.0,2.947814,0.0,0.0,17.564868,0.0,0.0,0.0,2.639934,0.0,0.47877,0.244898,0.0,,0.004592,0,-1,-1,0,0.096441,0,-1,-1,0,0.063146,0,-1,-1,0,0.043628,0,-1,-1,0
1,88,88,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,871,0,30.0,871,1,0.0,48.838117,0.0,0.0,0.0,3.848227,0.0,0.0,42.626866,0.0,0.0,0.0,3.370234,0.0,0.458421,0.267437,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v88_k50.png,0.005741,0,-1,-1,0,0.052813,0,-1,-1,0,0.017222,0,-1,-1,0,0.020666,0,-1,-1,0
